path|transcript|duration
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_28015574.mp3|Eles e as maiorias que são capazes de treinar para tomar as decisões|6.012
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_27160296.mp3|Eu verifiquei|2.772
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_27038190.mp3|A combustão do biogás no motor gerará a emissão de gases poluentes na atmosfera|7.056
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_19628297.mp3|Eu preciso de mais um|3.024
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_24006531.mp3|Apenas trovão e chuva|5.148
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_36376498.mp3|Oi como assim|3.528
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_26549655.mp3|Revisão do texto histórico|4.104
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_36908888.mp3|braço armado combatentes conservadores camponeses patriótica|5.904
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_20304640.mp3|Naturalmente nós temos que fazer algo sobre isso|4.584
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_32421102.mp3|O amor materno não é velho|3.6
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_27029996.mp3|Agora ele diz que quer mudar o carro|4.5
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_27033108.mp3|A ambição é seu crime e também será sua punição|8.892
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_19562196.mp3|Todos nós esperamos que eu esteja certo|5.184
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_24363094.mp3|Aparecida Bonfanti|3.276
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_25534001.mp3|A situação criada é muito confusa|3.168
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_30118837.mp3|O melhor santo é San Juan|3.456
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_27025946.mp3|Mas já era tarde demais|4.896
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_26591434.mp3|Declarou ser capitalista solteiro morador em Catumbi|5.22
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_27061454.mp3|É melhor conquistar a si mesmo do que vencer mil batalhas|6.12
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_32703211.mp3|Babaçulândia|3.456
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_26973460.mp3|Em relação às vozes solistas os trabalhos correspondem aos principais personagens da obra|9.684
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_36898994.mp3|contravenção contravenções|3.096
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_25083873.mp3|Alesandro Miranda Saldanha|4.68
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_30146420.mp3|O cãozinho foi imunizado contra raiva|3.888
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_36459899.mp3|Já preparou o jantar|1.656
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_36464311.mp3|Ensine os macacos a usar dinheiro|4.788
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_35319960.mp3|Prestes|3.564
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_36845040.mp3|O que ela é até|3.096
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_30576720.mp3|Nada aconteceria nem a um nem a outro ele o terceiro ignorava tudo|8.244
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_27023819.mp3|Você precisa de mais água para a sua jornada|5.328
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_36469891.mp3|Chineses em outras partes do mundo|4.14
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_26943405.mp3|A apresentação da solicitação implicitamente implica a aceitação das bases regulatórias|7.128
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_27023300.mp3|Se você trabalha você vai comer e se não você vai jejuar|7.956
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_20027287.mp3|Dê o diabo o seu devido|3.648
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_27029801.mp3|Como esses mundos deveriam ser|4.32
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_26958586.mp3|Qual é a fração do círculo que não é verde|4.968
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_19401522.mp3|Um cão marrom e branco está saltando alto e pegando uma bola azul|6.48
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_28404417.mp3|Está indo|4.068
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_27466660.mp3|E agora votamos pelo resto da moção|3.816
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_27023047.mp3|O papel é pequeno então escreva com muito cuidado|4.176
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_27021131.mp3|A fumaça vinha de todas as rachaduras|3.816
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_27063559.mp3|Não havia ninguém|2.88
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_29134762.mp3|Lagoão|3.276
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_19401454.mp3|Eu irei explicar isso na classe hoje|4.296
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_25984847.mp3|Compre cinquenta gramas de pimentadoreino|4.968
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_20902466.mp3|Quantas vezes você passa por esse pequeno ritual|4.896
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_23343711.mp3|Existem vários taiwaneses|2.904
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_38168894.mp3|Creatina laqueadura vasectomia|4.14
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_27033283.mp3|Deixo má companhia que é pior que fogo ou pequena|6.588
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_22727704.mp3|Um homem sentado em um escritório em um computador|6.024
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_26605672.mp3|Paes Landim|2.628
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_27138404.mp3|Há aqueles que se apaixonam por alguns panfletos|6.48
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_19851686.mp3|Pessoas que trabalham em flores em um carrinho de flor|4.656
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_30126492.mp3|Há uma caravana saindo hoje para o deserto|3.888
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_23800630.mp3|Horas extras adicionadas à morte|5.856
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_19777633.mp3|uma fila esperando para entrar em um filme|5.064
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_23644567.mp3|Eles devem ter um jeito|3.696
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_27057890.mp3|É um pássaro doente que assombra seu próprio ninho|4.356
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_19639046.mp3|Você sabe onde eu moro|3.384
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_32173495.mp3|Vossas correntes se partirão|4.32
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_20314007.mp3|Você pode ir ao dispensador e fazer um pouco de lava|5.688
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_23793793.mp3|Fêmea como um volume|3.696
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_36457979.mp3|Esmeralda|2.052
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_36018276.mp3|Vila Nova do Piauí|3.456
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_20329033.mp3|Adicionar uma música à minha lista de reprodução Lista de convidados Polygon|6.192
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_32941946.mp3|O problema está em eles desobedecerem às ordens|4.788
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_28556930.mp3|São José do Hortêncio|3.06
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_33716218.mp3|Ou sim|3.888
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_24974606.mp3|Antônio Lima Maia|3.528
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_25011073.mp3|Em Direitos Humanos três dos trabalhos se referem a redes sociais|4.752
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_35910169.mp3|Sua mãe também estava preocupada que sua pele ficou amarela|7.416
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_35906358.mp3|Morro da Garça|2.916
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_37205467.mp3|Baidu é um buscador sino|3.528
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_27021519.mp3|Orientação e treinamento são os instrumentos básicos desse nível de intervenção|5.364
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_35864703.mp3|Eram vítimas de tal regime o mercador fabricante e o operário|7.416
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_27023155.mp3|Permite instalações desacompanhadas e em rede|6.3
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_24859980.mp3|Esta opinião não é particular para um sexo e lutou pelo outro|6.84
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_25316142.mp3|Carolina Lorena Elizeu Bárbara e Cléber|5.148
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_27804417.mp3|Desde quando|3.24
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_26639847.mp3|O ácido provoca um excesso de gás e dá uma sensação de plenitude|7.416
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_27023267.mp3|Todos caem então no desamparo se não aprenderem a ajudar livremente|8.136
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_20709592.mp3|Quem você disse que ia pegálo|3.336
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_27033372.mp3|Ela se sente fraca|8.028
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_36750299.mp3|Ele bateu nele com um soco|4.32
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_30355883.mp3|Eugênio de Castro|2.88
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_19919164.mp3|Eu abaixei meus olhos|2.808
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_21662109.mp3|Agora olhe o que você fez|4.296
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_28463186.mp3|São Gonçalo do Pará|4.968
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_19375567.mp3|Um homem e seu filho olhando um mimo|4.464
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_31842811.mp3|Bonanza no mar e no fogo do céu sangue e fogo|5.724
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_37046415.mp3|Leon Trotsky|3.096
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_23725482.mp3|Guan Gong Nian é um bom homem|3.504
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_20254618.mp3|Os grandes governantes descobriram que a grade estava rangendo em seus nervos|7.416
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_23793348.mp3|Agora é diferente da era anterior|5.544
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_36014804.mp3|São João delRei|2.88
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_34944087.mp3|Alguns dos maiores interesses da humanidade estão ligados a ela|6.66
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_25255621.mp3|Antônio Pereira de Oliveira|4.248
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_26201703.mp3|A música|2.52
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_38517376.mp3|Partido de novo tipo|3.456
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_32703011.mp3|Quaisquer reclamações que não forem consideradas serão respondidas por escrito às partes interessadas|7.308
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_28405546.mp3|Você não está enganando ninguém|5.148
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_27512233.mp3|A União Americana não tem inimigos para lutar|4.716
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_36601768.mp3|Que carga de lixo na televisão hoje|4.716
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_24990173.mp3|Abib Alexandre da Silva|4.14
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_35058270.mp3|Na Rússia os restos das instituições medievais de tipo semifeudal|6.372
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_19337456.mp3|A fita vermelha ligava a comida contrabandeada|4.896
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_23725337.mp3|Ela deve levantar às quatro da manhã|3.816
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_28034956.mp3|Santa Catarina|3.456
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_36647827.mp3|A rodovia estava congestionada|3.024
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_19874168.mp3|Um homem vestido de preto sintoniza uma guitarra elétrica preta|4.968
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_20423640.mp3|Onde você conseguiu|3.624
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_27127121.mp3|Dentro da unidade há grande contraste interno devido à heterogeneidade dos elementos|10.008
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_31468875.mp3|São Sebastião do Alto|3.78
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_28590080.mp3|De todos os santos ao natal o inverno formal|4.86
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_36474420.mp3|Os cidadãos reagem a essa realidade de maneira contraditória|8.496
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_36757382.mp3|Antenor Angelo Batista|3.168
/home/ashankwi/commonVoiceData/pt/testFiles/common_voice_pt_36392816.mp3|Decidiu não levar o barco|3.528
